status	key	category	source	traditional
covered	cosmetic.Bud.name	Cosmetics	Driftbud Pet	
covered	cosmetic.Bullcrest Helm.name	Cosmetics	Bullcrest Helm	
covered	cosmetic.Bunny Backpack.name	Cosmetics	Bunny Backpack	
covered	cosmetic.Bunny Cap.name	Cosmetics	Bunny Cap	
covered	cosmetic.Burrow.name	Cosmetics	Duglas Pet	
covered	cosmetic.Butterfly Fairy.name	Cosmetics	Glenwing Fairy Pet	
covered	cosmetic.Cactus.name	Cosmetics	Spinebloom Pet	
covered	cosmetic.Caged Spirit.name	Cosmetics	Caged Spirit	
covered	cosmetic.Cardboard Chick.name	Cosmetics	Cardboard Chick	
covered	cosmetic.Casual_Back_1.name	Cosmetics	Brown Backpack	
covered	cosmetic.Casual_Back_10.name	Cosmetics	Traveler's Backpack	
covered	cosmetic.Casual_Back_16.name	Cosmetics	Red Bag	
covered	cosmetic.Casual_Back_2.name	Cosmetics	School Bag	
covered	cosmetic.Casual_Back_3.name	Cosmetics	Hipster Backpack	
covered	cosmetic.Casual_Back_4.name	Cosmetics	Black Bag	
covered	cosmetic.Casual_Back_5.name	Cosmetics	Cream Bag	
covered	cosmetic.Casual_Back_6.name	Cosmetics	Blue Bag	
covered	cosmetic.Casual_Back_7.name	Cosmetics	Leather Backpack	
covered	cosmetic.Casual_Back_8.name	Cosmetics	Traveler's Bag	
covered	cosmetic.Casual_Chest_1.name	Cosmetics	Duck Top	
covered	cosmetic.Casual_Chest_10.name	Cosmetics	Yellow Sweater	
covered	cosmetic.Casual_Chest_11.name	Cosmetics	Blue Sweater	
covered	cosmetic.Casual_Chest_12.name	Cosmetics	Red Sweater	
covered	cosmetic.Casual_Chest_14.name	Cosmetics	Purple Sweater	
covered	cosmetic.Casual_Chest_15.name	Cosmetics	Pink Sweater	
covered	cosmetic.Casual_Chest_16.name	Cosmetics	Grey Sweater	
covered	cosmetic.Casual_Chest_17.name	Cosmetics	Monster Top	
covered	cosmetic.Casual_Chest_18.name	Cosmetics	Green Sweater	
covered	cosmetic.Casual_Chest_19.name	Cosmetics	Brown Sweater	
covered	cosmetic.Casual_Chest_20.name	Cosmetics	Black Sweater	
covered	cosmetic.Casual_Chest_21.name	Cosmetics	Cute Sweater	
covered	cosmetic.Casual_Chest_22.name	Cosmetics	Plum Sweater	
covered	cosmetic.Casual_Chest_23.name	Cosmetics	Yellow Hoodie	
covered	cosmetic.Casual_Chest_24.name	Cosmetics	Orange Hoodie	
covered	cosmetic.Casual_Chest_25.name	Cosmetics	Blue Hoodie	
covered	cosmetic.Casual_Chest_26.name	Cosmetics	Navy Hoodie	
covered	cosmetic.Casual_Chest_27.name	Cosmetics	White Bomber Jacket	
covered	cosmetic.Casual_Chest_28.name	Cosmetics	Black Bomber Jacket	
covered	cosmetic.Casual_Chest_29.name	Cosmetics	Blue Bomber Jacket	
covered	cosmetic.Casual_Chest_3.name	Cosmetics	White T-Shirt	
covered	cosmetic.Casual_Chest_30.name	Cosmetics	Stylish Bomber Jacket	
covered	cosmetic.Casual_Chest_31.name	Cosmetics	Brown Shirt	
covered	cosmetic.Casual_Chest_32.name	Cosmetics	Blue Shirt	
covered	cosmetic.Casual_Chest_33.name	Cosmetics	White Jersey	
covered	cosmetic.Casual_Chest_35.name	Cosmetics	Formal Shirt	
covered	cosmetic.Casual_Chest_36.name	Cosmetics	Blue Formal Shirt	
covered	cosmetic.Casual_Chest_37.name	Cosmetics	Smart Casual Shirt	
covered	cosmetic.Casual_Chest_38.name	Cosmetics	Yellow School Uniform Top	
covered	cosmetic.Casual_Chest_39.name	Cosmetics	Pink School Uniform Top	
covered	cosmetic.Casual_Chest_40.name	Cosmetics	Black School Uniform Top	
covered	cosmetic.Casual_Chest_41.name	Cosmetics	Blue School Uniform Top	
covered	cosmetic.Casual_Chest_42.name	Cosmetics	Captain Top	
covered	cosmetic.Casual_Chest_43.name	Cosmetics	Sailor Top	
covered	cosmetic.Casual_Chest_44.name	Cosmetics	White Dress Shirt	
covered	cosmetic.Casual_Chest_45.name	Cosmetics	Yellow Dress Shirt	
covered	cosmetic.Casual_Chest_46.name	Cosmetics	Purple Dress Shirt	
covered	cosmetic.Casual_Chest_49.name	Cosmetics	Business Graduation Gown	
covered	cosmetic.Casual_Chest_5.name	Cosmetics	Black T-Shirt	
covered	cosmetic.Casual_Chest_50.name	Cosmetics	Science Graduation Gown	
covered	cosmetic.Casual_Chest_51.name	Cosmetics	Firefighter Top	
covered	cosmetic.Casual_Chest_53.name	Cosmetics	Bandit Top	
covered	cosmetic.Casual_Chest_54.name	Cosmetics	Royal Coat	
covered	cosmetic.Casual_Chest_55.name	Cosmetics	Hexweaver Robe	
covered	cosmetic.Casual_Chest_56.name	Cosmetics	Witch's Robe	
covered	cosmetic.Casual_Chest_57.name	Cosmetics	Bunny Top	
covered	cosmetic.Casual_Chest_58.name	Cosmetics	Dino Top	
covered	cosmetic.Casual_Chest_59.name	Cosmetics	Bear Top	
covered	cosmetic.Casual_Chest_6.name	Cosmetics	Yellow T-Shirt	
covered	cosmetic.Casual_Chest_60.name	Cosmetics	Neko Top	
covered	cosmetic.Casual_Chest_61.name	Cosmetics	Festive Top	
covered	cosmetic.Casual_Chest_62.name	Cosmetics	Red Boxing Top	
covered	cosmetic.Casual_Chest_63.name	Cosmetics	Shark Top	
covered	cosmetic.Casual_Chest_64.name	Cosmetics	Football Top	
covered	cosmetic.Casual_Chest_7.name	Cosmetics	Blue T-Shirt	
covered	cosmetic.Casual_Chest_70.name	Cosmetics	Tuxedo Top	
covered	cosmetic.Casual_Eyewear_10.name	Cosmetics	Diva Shades	
covered	cosmetic.Casual_Eyewear_13.name	Cosmetics	Snow Goggles	
covered	cosmetic.Casual_Eyewear_14.name	Cosmetics	Diver Goggles	
covered	cosmetic.Casual_Eyewear_15.name	Cosmetics	Aviator Goggles	
covered	cosmetic.Casual_Eyewear_17.name	Cosmetics	Red Bandit Mask	
covered	cosmetic.Casual_Eyewear_3.name	Cosmetics	Hipster Specs	
covered	cosmetic.Casual_Eyewear_4.name	Cosmetics	Stylish Specs	
covered	cosmetic.Casual_Eyewear_8.name	Cosmetics	Star Glasses	
covered	cosmetic.Casual_Feet_1.name	Cosmetics	Blue Dress Shoes	
covered	cosmetic.Casual_Feet_10.name	Cosmetics	White School Shoes	
covered	cosmetic.Casual_Feet_11.name	Cosmetics	Cream School Shoes	
covered	cosmetic.Casual_Feet_12.name	Cosmetics	Black Dress Shoes	
covered	cosmetic.Casual_Feet_13.name	Cosmetics	Tan Dress Shoes	
covered	cosmetic.Casual_Feet_14.name	Cosmetics	Amber Dress Shoes	
covered	cosmetic.Casual_Feet_15.name	Cosmetics	Brown Dress Shoes	
covered	cosmetic.Casual_Feet_16.name	Cosmetics	Tuxedo Shoes	
covered	cosmetic.Casual_Feet_17.name	Cosmetics	Violet Boots	
covered	cosmetic.Casual_Feet_18.name	Cosmetics	Black Boots	
covered	cosmetic.Casual_Feet_19.name	Cosmetics	Black Sneakers	
covered	cosmetic.Casual_Feet_2.name	Cosmetics	Green Sneakers	
covered	cosmetic.Casual_Feet_20.name	Cosmetics	Firefighter Shoes	
covered	cosmetic.Casual_Feet_21.name	Cosmetics	Grey High-Tops	
covered	cosmetic.Casual_Feet_22.name	Cosmetics	Hiking Boots	
covered	cosmetic.Casual_Feet_23.name	Cosmetics	Forest Boots	
covered	cosmetic.Casual_Feet_24.name	Cosmetics	Heavy-Duty Boots	
covered	cosmetic.Casual_Feet_25.name	Cosmetics	Royal Shoes	
covered	cosmetic.Casual_Feet_27.name	Cosmetics	Bandit Shoes	
covered	cosmetic.Casual_Feet_28.name	Cosmetics	Dress Boots	
covered	cosmetic.Casual_Feet_29.name	Cosmetics	Brown Pointed Boots	
covered	cosmetic.Casual_Feet_3.name	Cosmetics	Yellow Sneakers	
covered	cosmetic.Casual_Feet_30.name	Cosmetics	Dark Pointed Boots	
covered	cosmetic.Casual_Feet_32.name	Cosmetics	Brown Witch Shoes	
covered	cosmetic.Casual_Feet_33.name	Cosmetics	Violet Witch Shoes	
covered	cosmetic.Casual_Feet_34.name	Cosmetics	Elf Shoes	
covered	cosmetic.Casual_Feet_35.name	Cosmetics	Bunny Shoes	
covered	cosmetic.Casual_Feet_36.name	Cosmetics	Dino Shoes	
covered	cosmetic.Casual_Feet_37.name	Cosmetics	Bear Shoes	
covered	cosmetic.Casual_Feet_38.name	Cosmetics	Neko Shoes	
covered	cosmetic.Casual_Feet_39.name	Cosmetics	Festive Slippers	
covered	cosmetic.Casual_Feet_4.name	Cosmetics	Orange Sneakers	
covered	cosmetic.Casual_Feet_40.name	Cosmetics	Diver Shoes	
covered	cosmetic.Casual_Feet_41.name	Cosmetics	Red Runners	
covered	cosmetic.Casual_Feet_42.name	Cosmetics	Blue Sneakers	
covered	cosmetic.Casual_Feet_43.name	Cosmetics	Football Shoes	
covered	cosmetic.Casual_Feet_48.name	Cosmetics	Strapped Boots	
covered	cosmetic.Casual_Feet_5.name	Cosmetics	White Runners	
covered	cosmetic.Casual_Feet_50.name	Cosmetics	Monster Shoes	
covered	cosmetic.Casual_Feet_51.name	Cosmetics	Shark Shoes	
covered	cosmetic.Casual_Feet_52.name	Cosmetics	Duck Shoes	
covered	cosmetic.Casual_Feet_6.name	Cosmetics	Rose Runners	
covered	cosmetic.Casual_Feet_7.name	Cosmetics	Black Runners	
covered	cosmetic.Casual_Feet_8.name	Cosmetics	Blue Runners	
covered	cosmetic.Casual_Feet_9.name	Cosmetics	Hipster High-Tops	
covered	cosmetic.Casual_Hands_10.name	Cosmetics	Neko Gloves	
covered	cosmetic.Casual_Hands_11.name	Cosmetics	Bear Gloves	
covered	cosmetic.Casual_Hands_12.name	Cosmetics	Festive Gloves	
covered	cosmetic.Casual_Hands_13.name	Cosmetics	Red Boxing Gloves	
covered	cosmetic.Casual_Hands_14.name	Cosmetics	Blue Boxing Gloves	
covered	cosmetic.Casual_Hands_15.name	Cosmetics	Football Gloves	
covered	cosmetic.Casual_Hands_21.name	Cosmetics	Monster Gloves	
covered	cosmetic.Casual_Hands_22.name	Cosmetics	Duck Gloves	
covered	cosmetic.Casual_Hands_3.name	Cosmetics	Hiking Gloves	
covered	cosmetic.Casual_Hands_4.name	Cosmetics	Leather Gloves	
covered	cosmetic.Casual_Hands_5.name	Cosmetics	Elf Gloves	
covered	cosmetic.Casual_Hands_8.name	Cosmetics	Bunny Gloves	
covered	cosmetic.Casual_Hands_9.name	Cosmetics	Dino Gloves	
covered	cosmetic.Casual_Head_1.name	Cosmetics	Baseball Cap	
covered	cosmetic.Casual_Head_10.name	Cosmetics	Blue Cap	
covered	cosmetic.Casual_Head_13.name	Cosmetics	Straw Hat	
covered	cosmetic.Casual_Head_14.name	Cosmetics	Cowboy Hat	
covered	cosmetic.Casual_Head_16.name	Cosmetics	Spring Hat	
covered	cosmetic.Casual_Head_17.name	Cosmetics	Ribbon Hat	
covered	cosmetic.Casual_Head_2.name	Cosmetics	Black Cap	
covered	cosmetic.Casual_Head_20.name	Cosmetics	Chicky Hat	
covered	cosmetic.Casual_Head_21.name	Cosmetics	Scout Hat	
covered	cosmetic.Casual_Head_23.name	Cosmetics	Banana Hat	
covered	cosmetic.Casual_Head_28.name	Cosmetics	Captain Hat	
covered	cosmetic.Casual_Head_29.name	Cosmetics	Sailor Hat	
covered	cosmetic.Casual_Head_30.name	Cosmetics	Science Graduation Cap	
covered	cosmetic.Casual_Head_31.name	Cosmetics	Business Graduation Cap	
covered	cosmetic.Casual_Head_39.name	Cosmetics	Firefighter Hat	
covered	cosmetic.Casual_Head_4.name	Cosmetics	Hipster Cap	
covered	cosmetic.Casual_Head_41.name	Cosmetics	Red Bandit Bandana	
covered	cosmetic.Casual_Head_42.name	Cosmetics	Blue Bandit Bandana	
covered	cosmetic.Casual_Head_46.name	Cosmetics	Royal Crown	
covered	cosmetic.Casual_Head_5.name	Cosmetics	Black Beanie	
covered	cosmetic.Casual_Head_6.name	Cosmetics	Blue Beanie	
covered	cosmetic.Casual_Head_7.name	Cosmetics	Snow Beanie	
covered	cosmetic.Casual_Head_8.name	Cosmetics	Artist Hat	
covered	cosmetic.Casual_Legs_1.name	Cosmetics	Duck Pants	
covered	cosmetic.Casual_Legs_10.name	Cosmetics	Monster Pants	
covered	cosmetic.Casual_Legs_13.name	Cosmetics	Orange Shorts	
covered	cosmetic.Casual_Legs_15.name	Cosmetics	Tuxedo Pants	
covered	cosmetic.Casual_Legs_18.name	Cosmetics	Brown Cargo Pants	
covered	cosmetic.Casual_Legs_19.name	Cosmetics	Grey Cargo Pants	
covered	cosmetic.Casual_Legs_2.name	Cosmetics	Black Boxers	
covered	cosmetic.Casual_Legs_20.name	Cosmetics	Black Cargo Pants	
covered	cosmetic.Casual_Legs_21.name	Cosmetics	Green Cargo Pants	
covered	cosmetic.Casual_Legs_22.name	Cosmetics	Blue Cargo Pants	
covered	cosmetic.Casual_Legs_23.name	Cosmetics	White Jeans	
covered	cosmetic.Casual_Legs_24.name	Cosmetics	Light Jeans	
covered	cosmetic.Casual_Legs_25.name	Cosmetics	Navy Jeans	
covered	cosmetic.Casual_Legs_3.name	Cosmetics	Blue Boxers	
covered	cosmetic.Casual_Legs_32.name	Cosmetics	Red Dress	
covered	cosmetic.Casual_Legs_33.name	Cosmetics	Black Dress	
covered	cosmetic.Casual_Legs_34.name	Cosmetics	Firefighter Pants	
covered	cosmetic.Casual_Legs_36.name	Cosmetics	Bandit Pants	
covered	cosmetic.Casual_Legs_37.name	Cosmetics	Royal Pants	
covered	cosmetic.Casual_Legs_38.name	Cosmetics	Blue Shorts	
covered	cosmetic.Casual_Legs_40.name	Cosmetics	Bunny Pants	
covered	cosmetic.Casual_Legs_41.name	Cosmetics	Dino Pants	
covered	cosmetic.Casual_Legs_42.name	Cosmetics	Bear Pants	
covered	cosmetic.Casual_Legs_43.name	Cosmetics	Neko Pants	
covered	cosmetic.Casual_Legs_44.name	Cosmetics	Festive Pants	
covered	cosmetic.Casual_Legs_45.name	Cosmetics	Diver Pants	
covered	cosmetic.Casual_Legs_47.name	Cosmetics	Shark Pants	
covered	cosmetic.Casual_Legs_48.name	Cosmetics	Football Pants	
covered	cosmetic.Casual_Legs_54.name	Cosmetics	Crimson Dress	
covered	cosmetic.Casual_Legs_7.name	Cosmetics	Yellow Boxers	
covered	cosmetic.Casual_Legs_8.name	Cosmetics	White Shorts	
covered	cosmetic.Cat Meow.name	Cosmetics	Sparkitty Pet	
covered	cosmetic.Centurion Helm.name	Cosmetics	Centurion Helm	
covered	cosmetic.Ceremonial Mask.name	Cosmetics	Ceremonial Mask	
covered	cosmetic.Cerulean Scepter.name	Cosmetics	Cerulean Scepter	
covered	cosmetic.Chainfrost Staff.name	Cosmetics	Chainfrost Staff	
covered	cosmetic.Chains of Binding.name	Cosmetics	Chains of Binding	
covered	cosmetic.Champion Blade.name	Cosmetics	Divine Blade	
covered	cosmetic.Chaos Reaver.name	Cosmetics	Chaos Reaver	
covered	cosmetic.ChatBubble_Angelic.name	Cosmetics	Angelic	
covered	cosmetic.ChatBubble_Demonic.name	Cosmetics	Demonic	
covered	cosmetic.Chest_AcademyF.name	Cosmetics	Academy Female Top	
covered	cosmetic.Chest_AcademyM.name	Cosmetics	Academy Male Top	
covered	cosmetic.Chest_Angel_F.name	Cosmetics	Angel Female Top	
covered	cosmetic.Chest_Angel_M.name	Cosmetics	Angel Male Top	
covered	cosmetic.Chest_Cuervo_F.name	Cosmetics	Cuervo Female Top	
covered	cosmetic.Chest_Cuervo_M.name	Cosmetics	Cuervo Male Top	
covered	cosmetic.Chest_CyberRogue.name	Cosmetics	Cyber Rogue Top	
covered	cosmetic.Chest_Demonic_F.name	Cosmetics	Demonic Female Top	
covered	cosmetic.Chest_Demonic_M.name	Cosmetics	Demonic Male Top	
covered	cosmetic.Chest_Easter_F.name	Cosmetics	Easter Female Top	
covered	cosmetic.Chest_Easter_M.name	Cosmetics	Easter Male Top	
covered	cosmetic.Chest_FireFox.name	Cosmetics	Fire Fox Top	
covered	cosmetic.Chest_Gladys.name	Cosmetics	Gladys Top	
covered	cosmetic.Chest_GS.name	Cosmetics	Gunslinger Top	
covered	cosmetic.Chest_IceFox.name	Cosmetics	Ice Fox Top	
covered	cosmetic.Chest_Priest_F.name	Cosmetics	Priest Female Top	
covered	cosmetic.Chest_Priest_M.name	Cosmetics	Priest Male Top	
covered	cosmetic.Chest_Shinobi.name	Cosmetics	Shinobi Top	
covered	cosmetic.Chest_SpiritValer.name	Cosmetics	Spirit Valer Top	
covered	cosmetic.Chest_SukebanF.name	Cosmetics	Sukeban Female Top	
covered	cosmetic.Chest_SukebanM.name	Cosmetics	Sukeban Male Top	
covered	cosmetic.Chest_Transparent.name	Cosmetics	Transparent Top	
covered	cosmetic.Chest_Urban.name	Cosmetics	Urban Top	
covered	cosmetic.Chest_WhiteCatHoodie.name	Cosmetics	White Cat Hoodie	
covered	cosmetic.Chest_Wizard_F.name	Cosmetics	Wizard Female Top	
covered	cosmetic.Chest_Wizard_M.name	Cosmetics	Wizard Male Top	
covered	cosmetic.Chick.name	Cosmetics	Peep Pet	
covered	cosmetic.Chicky Hood.name	Cosmetics	Chicky Hood	
covered	cosmetic.Chirpy Hat.name	Cosmetics	Chirpy Hat	
covered	cosmetic.Chompy Hood.name	Cosmetics	Chompy Hood	
covered	cosmetic.ClericChest.name	Cosmetics	Cleric Chest	
covered	cosmetic.ClericFeet.name	Cosmetics	Cleric Shoes	
covered	cosmetic.ClericLegs.name	Cosmetics	Cleric Legs	
covered	cosmetic.Cloud Loop.name	Cosmetics	Cloud Loop	
covered	cosmetic.Cloud Mount.name	Cosmetics	Flying Nimbus	
covered	cosmetic.Codex Binding Light.name	Cosmetics	Grimoire of Binding Light	
covered	cosmetic.Codex First Hymn.name	Cosmetics	Tome of the First Hymn	
covered	cosmetic.Codex of Revelation.name	Cosmetics	Codex of Revelation	
covered	cosmetic.Codex Umbra.name	Cosmetics	Codex Umbra	
covered	cosmetic.Codex Vitae.name	Cosmetics	Codex Vitae	
covered	cosmetic.Codex.name	Cosmetics	Tome	
covered	cosmetic.Combat Knife.name	Cosmetics	Combat Knife	
covered	cosmetic.Cotton Mask.name	Cosmetics	Cotton Mask	
covered	cosmetic.Crimson Crest.name	Cosmetics	Crimson Crest	
covered	cosmetic.Crimson Plume.name	Cosmetics	Crimson Plume	
covered	cosmetic.Crown of Spikes.name	Cosmetics	Crown of Spikes	
covered	cosmetic.Crusader Staff.name	Cosmetics	Radiant Scepter	
covered	cosmetic.Crusader Sword.name	Cosmetics	Oathbreaker	
covered	cosmetic.Crystal Cache.name	Cosmetics	Crystal Cache	
covered	cosmetic.Crystal Slammer.name	Cosmetics	Crystal Slammer	
covered	cosmetic.Crystal Wings.name	Cosmetics	Crystal Wings	
covered	cosmetic.Curse Tag.name	Cosmetics	Curse Tag	
covered	cosmetic.Cursed Grimoire.name	Cosmetics	Cursed Grimoire	
covered	cosmetic.Cyclops Minion.name	Cosmetics	Frostclops Pet	
covered	cosmetic.Daggers.name	Cosmetics	Twin Daggers	
covered	cosmetic.Darkfeather Wings.name	Cosmetics	Darkfeather Wings	
covered	cosmetic.Darkhide Gloves.name	Cosmetics	Darkhide Gloves	
covered	cosmetic.Dawn Prayer.name	Cosmetics	Dawn Prayer	
covered	cosmetic.Dawnstar.name	Cosmetics	Dawnstar	
covered	cosmetic.Death.name	Cosmetics	Deathling Pet	
covered	cosmetic.Demon Cat.name	Cosmetics	Demon Cat Hood	
covered	cosmetic.Demon Hood.name	Cosmetics	Demon Hood	
covered	cosmetic.Destruction Staff.name	Cosmetics	Destruction Staff	
covered	cosmetic.Dino Cub Backpack.name	Cosmetics	Dino Cub Backpack	
covered	cosmetic.DiscipleArmlets.name	Cosmetics	Disciple's Bracers	
covered	cosmetic.DiscipleChest.name	Cosmetics	Disciple's Manteau	
covered	cosmetic.DiscipleFeet.name	Cosmetics	Disciple's Shoes	
covered	cosmetic.DiscipleHelm.name	Cosmetics	Disciple's Visage	
covered	cosmetic.DiscipleLegs.name	Cosmetics	Disciple's Wraps	
covered	cosmetic.Discipline Band.name	Cosmetics	Discipline Mask	
covered	cosmetic.Dog Pup.name	Cosmetics	Hot Dog Pet	
covered	cosmetic.Doom Crescent.name	Cosmetics	Doom Crescent	
covered	cosmetic.Doom Crown.name	Cosmetics	Doom Crown	
covered	cosmetic.Doom Keg.name	Cosmetics	Doom Keg	
covered	cosmetic.Dragon Blizzard.name	Cosmetics	Snowwyrm Mount	
covered	cosmetic.Dragon Darkness.name	Cosmetics	Noctwyrm Mount	
covered	cosmetic.Dragon Dusk.name	Cosmetics	Twilight Wyrm Pet	
covered	cosmetic.Dragon Hood.name	Cosmetics	Dragon Hood	
covered	cosmetic.Dragon Inferno.name	Cosmetics	Hellwyrm Mount	
covered	cosmetic.Dragon Spark.name	Cosmetics	Spark Drake Pet	
covered	cosmetic.Dragon Water.name	Cosmetics	Puddle Drake Pet	
covered	cosmetic.Dragonfly Darner.name	Cosmetics	Kadregan Pet	
covered	cosmetic.Dragonic Spear.name	Cosmetics	Dragonic Spear	
covered	cosmetic.Dragonspire Helm.name	Cosmetics	Dragonspire Helm	
covered	cosmetic.Drooping Bat.name	Cosmetics	Drooping Bat	
covered	cosmetic.Drooping Burrow.name	Cosmetics	Drooping Burrow	
covered	cosmetic.Drooping Cat.name	Cosmetics	Drooping Cat	
covered	cosmetic.Drooping Flora.name	Cosmetics	Drooping Flora	
covered	cosmetic.Drooping Pup.name	Cosmetics	Drooping Pup	
covered	cosmetic.Dualblade Sheath.name	Cosmetics	Dualblade Sheath	
covered	cosmetic.Duskfang.name	Cosmetics	Duskfang	
covered	cosmetic.Dustweaver Hat.name	Cosmetics	Dustweaver Hat	
covered	cosmetic.Earring_AquaBeads.name	Cosmetics	Aqua Beads	
covered	cosmetic.Earring_CrystalEarring.name	Cosmetics	Frost Crystal Earrings	
covered	cosmetic.Earring_Demonic.name	Cosmetics	Demonic Earring	
covered	cosmetic.Earring_Earbuds.name	Cosmetics	Earbuds	
covered	cosmetic.Earring_FeatherBeads.name	Cosmetics	Feather Beads	
covered	cosmetic.Earring_MoonlitCrystal.name	Cosmetics	Moonlit Shards	
covered	cosmetic.Earring_ObsidianHeart.name	Cosmetics	Obsidian Heart	
covered	cosmetic.Earring_PearlHeart.name	Cosmetics	Pearl Heart	
covered	cosmetic.Earring_Puddles.name	Cosmetics	Puddle Drops	
covered	cosmetic.Earring_SeasilkPearl.name	Cosmetics	Seasilk Pearl	
covered	cosmetic.Earring_SunSigial.name	Cosmetics	Sun Sigil	
covered	cosmetic.Earring_SylvanSprout.name	Cosmetics	Sylvan Sprout	
covered	cosmetic.Earth Shaker.name	Cosmetics	Earth Shaker	
covered	cosmetic.Earth Shield.name	Cosmetics	Obsidian Bulwark	
covered	cosmetic.Eclipse Kunai.name	Cosmetics	Eclipse Kunai	
covered	cosmetic.Edge of Twilight.name	Cosmetics	Edge of Twilight	
covered	cosmetic.Elixir Gourd.name	Cosmetics	Elixir Gourd	
covered	cosmetic.Emberhide Helm.name	Cosmetics	Emberhide Helm	
covered	cosmetic.Embershard.name	Cosmetics	Embershard	
covered	cosmetic.Emerald Crown.name	Cosmetics	Emerald Crown	
covered	cosmetic.Emote_Crown.name	Cosmetics	Crown Emote	
covered	cosmetic.Emote_Flair.name	Cosmetics	Flair Emote	
covered	cosmetic.Emote_Salsa.name	Cosmetics	Salsa Emote	
